Pozo,Fecha,Salinidad
SITIO_GDE_921,27/03/1992,
SITIO_GDE_921,30/03/1992,
SITIO_GDE_921,11/04/1992,
SITIO_GDE_921,16/04/1992,48000
SITIO_GDE_921,22/04/1992,
SITIO_GDE_921,27/04/1992,35000
SITIO_GDE_921,05/05/1992,
SITIO_GDE_921,03/06/1992,45000
SITIO_GDE_921,08/06/1992,
SITIO_GDE_921,15/06/1992,
SITIO_GDE_921,23/06/1992,42000
SITIO_GDE_921,29/06/1992,
SITIO_GDE_921,08/07/1992,
SITIO_GDE_921,13/07/1992,
SITIO_GDE_921,20/07/1992,
SITIO_GDE_921,03/08/1992,155000
SITIO_GDE_921,11/08/1992,
SITIO_GDE_921,18/08/1992,
SITIO_GDE_921,24/08/1992,
SITIO_GDE_921,02/09/1992,
SITIO_GDE_921,14/09/1992,156000
SITIO_GDE_921,21/09/1992,
SITIO_GDE_921,27/09/1992,
SITIO_GDE_921,12/10/1992,30000
SITIO_GDE_921,25/10/1992,
SITIO_GDE_921,26/10/1992,
SITIO_GDE_921,02/11/1992,56000
SITIO_GDE_921,24/11/1992,
SITIO_GDE_921,30/11/1992,
SITIO_GDE_921,12/12/1992,
SITIO_GDE_921,15/12/1992,123000
SITIO_GDE_921,15/02/1993,
SITIO_GDE_921,22/02/1993,
SITIO_GDE_921,04/01/1995,
SITIO_GDE_921,09/01/1995,28000
SITIO_GDE_921,18/01/1995,30000
SITIO_GDE_921,25/01/1995,68000
SITIO_GDE_921,31/01/1995,36000
SITIO_GDE_921,06/02/1995,
SITIO_GDE_921,13/02/1995,33000
SITIO_GDE_921,20/02/1995,35000
SITIO_GDE_921,28/02/1995,40000
SITIO_GDE_921,04/03/1995,25000
SITIO_GDE_921,05/03/1995,
SITIO_GDE_921,07/03/1995,
SITIO_GDE_921,08/03/1995,
SITIO_GDE_921,09/03/1995,42000
SITIO_GDE_921,12/03/1995,32000
SITIO_GDE_921,13/03/1995,32000
SITIO_GDE_921,14/03/1995,38000
SITIO_GDE_921,16/03/1995,30000
SITIO_GDE_921,17/03/1995,35000
SITIO_GDE_921,20/03/1995,
SITIO_GDE_921,22/03/1995,30000
SITIO_GDE_921,24/03/1995,77000
SITIO_GDE_921,25/03/1995,29000
SITIO_GDE_921,27/03/1995,34000
SITIO_GDE_921,28/03/1995,26000
SITIO_GDE_921,29/03/1995,30000
SITIO_GDE_921,31/03/1995,24000
SITIO_GDE_921,03/04/1995,22000
SITIO_GDE_921,06/04/1995,42000
SITIO_GDE_921,10/04/1995,
SITIO_GDE_921,14/04/1995,
SITIO_GDE_921,17/04/1995,29000
SITIO_GDE_921,26/04/1995,26000
SITIO_GDE_921,28/04/1995,
SITIO_GDE_921,04/05/1995,41000
SITIO_GDE_921,08/05/1995,51000
SITIO_GDE_921,10/05/1995,
SITIO_GDE_921,17/05/1995,30000
SITIO_GDE_921,26/05/1995,
SITIO_GDE_921,30/05/1995,
SITIO_GDE_921,05/06/1995,35000
SITIO_GDE_921,09/06/1995,32000
SITIO_GDE_921,14/06/1995,33000
SITIO_GDE_921,15/06/1995,31000
SITIO_GDE_921,27/06/1995,32000
SITIO_GDE_921,24/08/1995,35000
SITIO_GDE_921,30/08/1995,19000
SITIO_GDE_921,05/09/1995,17000
SITIO_GDE_921,11/09/1995,30000
SITIO_GDE_921,15/09/1995,29000
SITIO_GDE_921,22/09/1995,31000
SITIO_GDE_921,27/09/1995,30000
SITIO_GDE_921,03/10/1995,31000
SITIO_GDE_921,09/10/1995,28000
SITIO_GDE_921,19/10/1995,30000
SITIO_GDE_921,24/10/1995,27000
SITIO_GDE_921,01/11/1995,28000
SITIO_GDE_921,09/11/1995,31000
SITIO_GDE_921,15/11/1995,27000
SITIO_GDE_921,21/11/1995,29000
SITIO_GDE_921,28/11/1995,26000
SITIO_GDE_921,05/12/1995,28000
SITIO_GDE_921,11/12/1995,30000
SITIO_GDE_921,19/12/1995,26000
SITIO_GDE_921,27/12/1995,25000
SITIO_GDE_921,03/01/1996,28000
SITIO_GDE_921,10/01/1996,173000
SITIO_GDE_921,16/01/1996,29000
SITIO_GDE_921,22/01/1996,28000
SITIO_GDE_921,29/01/1996,30000
SITIO_GDE_921,06/02/1996,33000
SITIO_GDE_921,14/02/1996,27000
SITIO_GDE_921,20/02/1996,30000
SITIO_GDE_921,27/02/1996,34000
SITIO_GDE_921,04/03/1996,45000
SITIO_GDE_921,11/03/1996,40000
SITIO_GDE_921,20/03/1996,53000
SITIO_GDE_921,02/04/1996,34000
SITIO_GDE_921,08/04/1996,30000
SITIO_GDE_921,16/04/1996,32000
SITIO_GDE_921,22/04/1996,37000
SITIO_GDE_921,30/04/1996,32000
SITIO_GDE_921,06/05/1996,
SITIO_GDE_921,13/05/1996,52000
SITIO_GDE_921,20/05/1996,33000
SITIO_GDE_921,21/05/1996,40000
SITIO_GDE_921,27/05/1996,46000
SITIO_GDE_921,03/06/1996,32000
SITIO_GDE_921,10/06/1996,16000
SITIO_GDE_921,17/06/1996,38000
SITIO_GDE_921,24/06/1996,35000
SITIO_GDE_921,04/07/1996,40000
SITIO_GDE_921,12/07/1996,32000
SITIO_GDE_921,17/07/1996,32000
SITIO_GDE_921,22/07/1996,32000
SITIO_GDE_921,01/08/1996,32000
SITIO_GDE_921,08/08/1996,26000
SITIO_GDE_921,12/08/1996,
SITIO_GDE_921,12/08/1996,40000
SITIO_GDE_921,22/08/1996,24000
SITIO_GDE_921,26/08/1996,32000
SITIO_GDE_921,02/09/1996,37000
SITIO_GDE_921,12/09/1996,42000
SITIO_GDE_921,17/09/1996,35000
SITIO_GDE_921,01/10/1996,30000
SITIO_GDE_921,03/10/1996,30000
SITIO_GDE_921,10/10/1996,
SITIO_GDE_921,17/10/1996,
SITIO_GDE_921,31/10/1996,30000
SITIO_GDE_921,05/11/1996,30000
SITIO_GDE_921,12/11/1996,28000
SITIO_GDE_921,15/11/1996,33000
SITIO_GDE_921,19/11/1996,32000
SITIO_GDE_921,21/11/1996,33000
SITIO_GDE_921,25/11/1996,
SITIO_GDE_921,28/11/1996,32000
SITIO_GDE_921,02/12/1996,30000
SITIO_GDE_921,04/12/1996,
SITIO_GDE_921,09/12/1996,33000
SITIO_GDE_921,13/12/1996,32000
SITIO_GDE_921,16/12/1996,32000
SITIO_GDE_921,20/12/1996,
SITIO_GDE_921,27/12/1996,
SITIO_GDE_921,03/01/1997,
SITIO_GDE_921,06/01/1997,
SITIO_GDE_921,13/01/1997,38000
SITIO_GDE_921,21/01/1997,32000
SITIO_GDE_921,29/01/1997,
SITIO_GDE_921,05/02/1997,
SITIO_GDE_921,10/02/1997,
SITIO_GDE_921,18/02/1997,13000
SITIO_GDE_921,21/02/1997,28000
SITIO_GDE_921,22/02/1997,23000
SITIO_GDE_921,23/02/1997,27000
SITIO_GDE_921,24/02/1997,29000
SITIO_GDE_921,25/02/1997,33000
SITIO_GDE_921,26/02/1997,41000
SITIO_GDE_921,27/02/1997,39000
SITIO_GDE_921,02/03/1997,43000
SITIO_GDE_921,03/03/1997,33000
SITIO_GDE_921,05/03/1997,40000
SITIO_GDE_921,06/03/1997,40000
SITIO_GDE_921,08/03/1997,42000
SITIO_GDE_921,10/03/1997,52000
SITIO_GDE_921,11/03/1997,52000
SITIO_GDE_921,13/03/1997,44000
SITIO_GDE_921,14/03/1997,41000
SITIO_GDE_921,16/03/1997,
SITIO_GDE_921,17/03/1997,52000
SITIO_GDE_921,21/03/1997,47000
SITIO_GDE_921,24/03/1997,50000
SITIO_GDE_921,26/03/1997,51000
SITIO_GDE_921,28/03/1997,52000
SITIO_GDE_921,30/03/1997,58000
SITIO_GDE_921,31/03/1997,144000
SITIO_GDE_921,03/04/1997,61000
SITIO_GDE_921,04/04/1997,52000
SITIO_GDE_921,06/04/1997,52000
SITIO_GDE_921,08/04/1997,50000
SITIO_GDE_921,13/04/1997,52000
SITIO_GDE_921,16/04/1997,57000
SITIO_GDE_921,16/04/1997,
SITIO_GDE_921,18/04/1997,62000
SITIO_GDE_921,22/04/1997,51000
SITIO_GDE_921,29/04/1997,55000
SITIO_GDE_921,09/05/1997,63000
SITIO_GDE_921,15/05/1997,58000
SITIO_GDE_921,21/05/1997,49000
SITIO_GDE_921,27/05/1997,65000
SITIO_GDE_921,02/06/1997,60000
SITIO_GDE_921,06/06/1997,66000
SITIO_GDE_921,20/06/1997,66000
SITIO_GDE_921,23/06/1997,61000
SITIO_GDE_921,02/07/1997,34000
SITIO_GDE_921,08/07/1997,55000
SITIO_GDE_921,21/07/1997,49000
SITIO_GDE_921,29/07/1997,55000
SITIO_GDE_921,04/08/1997,60000
SITIO_GDE_921,11/08/1997,95000
SITIO_GDE_921,15/08/1997,63000
SITIO_GDE_921,18/08/1997,67000
SITIO_GDE_921,20/08/1997,64000
SITIO_GDE_921,26/08/1997,32000
SITIO_GDE_921,02/09/1997,60000
SITIO_GDE_921,10/09/1997,55000
SITIO_GDE_921,18/09/1997,58000
SITIO_GDE_921,24/09/1997,65000
SITIO_GDE_921,30/09/1997,56000
SITIO_GDE_921,06/10/1997,55000
SITIO_GDE_921,13/10/1997,58000
SITIO_GDE_921,20/10/1997,58000
SITIO_GDE_921,27/10/1997,60000
SITIO_GDE_921,05/11/1997,55000
SITIO_GDE_921,10/11/1997,65000
SITIO_GDE_921,18/11/1997,56000
SITIO_GDE_921,25/11/1997,64000
SITIO_GDE_921,04/12/1997,65000
SITIO_GDE_921,09/12/1997,60000
SITIO_GDE_921,17/12/1997,61000
SITIO_GDE_921,22/12/1997,67000
SITIO_GDE_921,02/01/1998,63000
SITIO_GDE_921,09/01/1998,65000
SITIO_GDE_921,15/01/1998,64000
SITIO_GDE_921,23/01/1998,64000
SITIO_GDE_921,27/01/1998,65000
SITIO_GDE_921,10/02/1998,58000
SITIO_GDE_921,24/02/1998,60000
SITIO_GDE_921,24/02/1998,70000
SITIO_GDE_921,10/03/1998,63000
SITIO_GDE_921,19/03/1998,67000
SITIO_GDE_921,23/03/1998,59000
SITIO_GDE_921,31/03/1998,62000
SITIO_GDE_921,09/04/1998,96000
SITIO_GDE_921,13/04/1998,64000
SITIO_GDE_921,21/04/1998,65000
SITIO_GDE_921,28/04/1998,62000
SITIO_GDE_921,04/05/1998,62000
SITIO_GDE_921,22/07/1998,60000
SITIO_GDE_921,04/08/1998,63000
SITIO_GDE_921,11/08/1998,64000
SITIO_GDE_921,17/08/1998,59000
SITIO_GDE_921,26/08/1998,59000
SITIO_GDE_921,31/08/1998,57000
SITIO_GDE_921,17/09/1998,61000
SITIO_GDE_921,21/09/1998,60000
SITIO_GDE_921,28/09/1998,60000
SITIO_GDE_921,05/10/1998,58000
SITIO_GDE_921,22/10/1998,60000
SITIO_GDE_921,31/12/1998,64000
SITIO_GDE_921,06/01/1999,62000
SITIO_GDE_921,11/01/1999,61000
SITIO_GDE_921,19/01/1999,63000
SITIO_GDE_921,26/01/1999,65000
SITIO_GDE_921,08/02/1999,64000
SITIO_GDE_921,11/02/1999,64000
SITIO_GDE_921,15/02/1999,67000
SITIO_GDE_921,22/02/1999,60000
SITIO_GDE_921,10/03/1999,61000
SITIO_GDE_921,16/03/1999,71000
SITIO_GDE_921,23/03/1999,67000
SITIO_GDE_921,29/03/1999,69000
SITIO_GDE_921,05/04/1999,65000
SITIO_GDE_921,14/04/1999,67000
SITIO_GDE_921,19/04/1999,64000
SITIO_GDE_921,11/05/1999,62000
SITIO_GDE_921,20/05/1999,63000
SITIO_GDE_921,18/06/1999,59000
SITIO_GDE_921,21/06/1999,65000
SITIO_GDE_921,26/06/1999,65000
SITIO_GDE_921,30/06/1999,66000
SITIO_GDE_921,06/07/1999,65000
SITIO_GDE_921,11/07/1999,60000
SITIO_GDE_921,12/07/1999,61000
SITIO_GDE_921,21/07/1999,64000
SITIO_GDE_921,24/07/1999,60000
SITIO_GDE_921,30/07/1999,65000
SITIO_GDE_921,02/08/1999,62000
SITIO_GDE_921,18/08/1999,64000
SITIO_GDE_921,31/08/1999,64000
SITIO_GDE_921,07/09/1999,66000
SITIO_GDE_921,23/09/1999,65000
SITIO_GDE_921,27/09/1999,63000
SITIO_GDE_921,05/10/1999,64000
SITIO_GDE_921,11/10/1999,60000
SITIO_GDE_921,04/11/1999,68000
SITIO_GDE_921,11/11/1999,65000
SITIO_GDE_921,17/11/1999,62000
SITIO_GDE_921,24/11/1999,64000
SITIO_GDE_921,09/12/1999,60000
SITIO_GDE_921,10/12/1999,67000
SITIO_GDE_921,20/12/1999,10000
SITIO_GDE_921,23/12/1999,65000
SITIO_GDE_921,27/12/1999,63000
SITIO_GDE_921,12/01/2000,63000
SITIO_GDE_921,13/01/2000,63000
SITIO_GDE_921,18/01/2000,67000
SITIO_GDE_921,19/01/2000,66000
SITIO_GDE_921,20/01/2000,66000
SITIO_GDE_921,25/01/2000,60000
SITIO_GDE_921,01/02/2000,63000
SITIO_GDE_921,07/02/2000,60000
SITIO_GDE_921,14/02/2000,67000
SITIO_GDE_921,23/02/2000,61000
SITIO_GDE_921,28/02/2000,58000
SITIO_GDE_921,06/03/2000,62000
SITIO_GDE_921,16/03/2000,66000
SITIO_GDE_921,20/03/2000,66000
SITIO_GDE_921,28/03/2000,147000
SITIO_GDE_921,06/04/2000,66000
SITIO_GDE_921,13/04/2000,73000
SITIO_GDE_921,27/04/2000,59000
SITIO_GDE_921,09/05/2000,67000
SITIO_GDE_921,17/05/2000,62000
SITIO_GDE_921,24/05/2000,61000
SITIO_GDE_921,01/06/2000,62000
SITIO_GDE_921,06/06/2000,67000
SITIO_GDE_921,21/06/2000,63000
SITIO_GDE_921,29/06/2000,65000
SITIO_GDE_921,06/07/2000,71000
SITIO_GDE_921,11/07/2000,65000
SITIO_GDE_921,18/07/2000,64000
SITIO_GDE_921,25/07/2000,64000
SITIO_GDE_921,01/08/2000,59000
SITIO_GDE_921,08/08/2000,62000
SITIO_GDE_921,14/08/2000,65000
SITIO_GDE_921,22/08/2000,61000
SITIO_GDE_921,30/08/2000,65000
SITIO_GDE_921,18/09/2000,64000
SITIO_GDE_921,21/09/2000,63000
SITIO_GDE_921,28/09/2000,64000
SITIO_GDE_921,09/10/2000,65000
SITIO_GDE_921,10/10/2000,65000
SITIO_GDE_921,24/10/2000,73000
SITIO_GDE_921,30/10/2000,64000
SITIO_GDE_921,20/11/2000,63000
SITIO_GDE_921,27/11/2000,66000
SITIO_GDE_921,04/12/2000,63000
SITIO_GDE_921,12/12/2000,63000
SITIO_GDE_921,17/12/2000,23000
SITIO_GDE_921,21/12/2000,64000
SITIO_GDE_921,26/12/2000,62000
SITIO_GDE_921,27/12/2000,60000
SITIO_GDE_921,08/01/2001,66000
SITIO_GDE_921,11/01/2001,62000
SITIO_GDE_921,15/01/2001,62000
SITIO_GDE_921,19/01/2001,60000
SITIO_GDE_921,22/01/2001,60000
SITIO_GDE_921,30/01/2001,70000
SITIO_GDE_921,07/02/2001,60000
SITIO_GDE_921,14/02/2001,61000
SITIO_GDE_921,19/02/2001,62000
SITIO_GDE_921,22/02/2001,62000
SITIO_GDE_921,28/02/2001,60000
SITIO_GDE_921,05/03/2001,62000
SITIO_GDE_921,13/03/2001,65000
SITIO_GDE_921,18/03/2001,62000
SITIO_GDE_921,22/03/2001,25000
SITIO_GDE_921,02/04/2001,40000
SITIO_GDE_921,03/04/2001,77000
SITIO_GDE_921,19/04/2001,66000
SITIO_GDE_921,09/05/2001,63000
SITIO_GDE_921,18/05/2001,70000
SITIO_GDE_921,29/05/2001,70000
SITIO_GDE_921,08/06/2001,63000
SITIO_GDE_921,12/06/2001,60000
SITIO_GDE_921,03/07/2001,70000
SITIO_GDE_921,20/07/2001,52000
SITIO_GDE_921,23/07/2001,70000
SITIO_GDE_921,25/07/2001,65000
SITIO_GDE_921,28/08/2001,64000
SITIO_GDE_921,01/09/2001,51000
SITIO_GDE_921,05/09/2001,65000
SITIO_GDE_921,17/09/2001,67000
SITIO_GDE_921,21/09/2001,70000
SITIO_GDE_921,23/09/2001,70000
SITIO_GDE_921,24/09/2001,65000
SITIO_GDE_921,07/10/2001,68000
SITIO_GDE_921,16/10/2001,70000
SITIO_GDE_921,20/10/2001,72000
SITIO_GDE_921,06/11/2001,42000
SITIO_GDE_921,29/11/2001,70000
SITIO_GDE_921,05/12/2001,72000
SITIO_GDE_921,11/12/2001,76000
SITIO_GDE_921,14/12/2001,67000
SITIO_GDE_921,17/12/2001,61000
SITIO_GDE_921,21/12/2001,69000
SITIO_GDE_921,25/12/2001,63000
SITIO_GDE_921,28/12/2001,70000
SITIO_GDE_921,02/01/2002,66000
SITIO_GDE_921,11/01/2002,75000
SITIO_GDE_921,14/01/2002,65000
SITIO_GDE_921,18/01/2002,67000
SITIO_GDE_921,18/01/2002,67000
SITIO_GDE_921,18/01/2002,67000
SITIO_GDE_921,19/01/2002,65000
SITIO_GDE_921,20/01/2002,65000
SITIO_GDE_921,21/01/2002,66000
SITIO_GDE_921,21/01/2002,66000
SITIO_GDE_921,21/01/2002,66000
SITIO_GDE_921,22/01/2002,65000
SITIO_GDE_921,22/01/2002,65000
SITIO_GDE_921,22/01/2002,65000
SITIO_GDE_921,23/01/2002,67000
SITIO_GDE_921,24/01/2002,67000
SITIO_GDE_921,25/01/2002,70000
SITIO_GDE_921,28/01/2002,71000
SITIO_GDE_921,29/01/2002,68000
SITIO_GDE_921,30/01/2002,65000
SITIO_GDE_921,31/01/2002,65000
SITIO_GDE_921,01/02/2002,70000
SITIO_GDE_921,06/02/2002,57000
SITIO_GDE_921,09/02/2002,70000
SITIO_GDE_921,12/02/2002,66000
SITIO_GDE_921,15/02/2002,66000
SITIO_GDE_921,17/02/2002,60000
SITIO_GDE_921,18/02/2002,65000
SITIO_GDE_921,04/03/2002,68000
SITIO_GDE_921,07/03/2002,63000
SITIO_GDE_921,07/03/2002,63000
SITIO_GDE_921,09/03/2002,67000
SITIO_GDE_921,11/03/2002,66000
SITIO_GDE_921,18/03/2002,68000
SITIO_GDE_921,21/03/2002,70000
SITIO_GDE_921,22/03/2002,65000
SITIO_GDE_921,28/03/2002,70000
SITIO_GDE_921,29/03/2002,65000
SITIO_GDE_921,02/04/2002,65000
SITIO_GDE_921,05/04/2002,72000
SITIO_GDE_921,08/04/2002,72000
SITIO_GDE_921,11/04/2002,65000
SITIO_GDE_921,15/04/2002,82000
SITIO_GDE_921,22/04/2002,67000
SITIO_GDE_921,25/04/2002,68000
SITIO_GDE_921,26/04/2002,65000
SITIO_GDE_921,06/05/2002,70000
SITIO_GDE_921,06/05/2002,20000
SITIO_GDE_921,08/05/2002,66000
SITIO_GDE_921,10/05/2002,97000
SITIO_GDE_921,13/05/2002,67000
SITIO_GDE_921,17/05/2002,68000
SITIO_GDE_921,24/05/2002,70000
SITIO_GDE_921,03/06/2002,70000
SITIO_GDE_921,09/06/2002,65000
SITIO_GDE_921,14/06/2002,65000
SITIO_GDE_921,29/06/2002,66000
SITIO_GDE_921,30/06/2002,69000
SITIO_GDE_921,08/07/2002,75000
SITIO_GDE_921,12/07/2002,75000
SITIO_GDE_921,16/07/2002,70000
SITIO_GDE_921,19/07/2002,76000
SITIO_GDE_921,22/07/2002,68000
SITIO_GDE_921,25/07/2002,70000
SITIO_GDE_921,02/08/2002,67000
SITIO_GDE_921,05/08/2002,66000
SITIO_GDE_921,06/08/2002,68000
SITIO_GDE_921,27/08/2002,72000
SITIO_GDE_921,20/09/2002,74000
SITIO_GDE_921,23/09/2002,72000
SITIO_GDE_921,27/09/2002,73000
SITIO_GDE_921,07/10/2002,69000
SITIO_GDE_921,11/10/2002,68000
SITIO_GDE_921,12/11/2002,62000
SITIO_GDE_921,19/11/2002,68000
SITIO_GDE_921,25/11/2002,67000
SITIO_GDE_921,02/12/2002,68000
SITIO_GDE_921,09/12/2002,72000
SITIO_GDE_921,15/12/2002,70000
SITIO_GDE_921,16/12/2002,68000
SITIO_GDE_921,20/12/2002,70000
SITIO_GDE_921,25/12/2002,70000
SITIO_GDE_921,30/12/2002,65000
SITIO_GDE_921,11/01/2003,70000
SITIO_GDE_921,16/01/2003,75000
SITIO_GDE_921,20/01/2003,63000
SITIO_GDE_921,22/01/2003,74000
SITIO_GDE_921,01/02/2003,70000
SITIO_GDE_921,04/02/2003,69000
SITIO_GDE_921,17/02/2003,87000
SITIO_GDE_921,25/02/2003,83000
SITIO_GDE_921,10/03/2003,68000
SITIO_GDE_921,17/03/2003,81000
SITIO_GDE_921,28/03/2003,77000
SITIO_GDE_921,31/03/2003,70000
SITIO_GDE_921,16/04/2003,68000
SITIO_GDE_921,18/04/2003,76000
SITIO_GDE_921,21/04/2003,78000
SITIO_GDE_921,02/05/2003,80000
SITIO_GDE_921,01/08/2003,78000
SITIO_GDE_921,11/08/2003,73000
SITIO_GDE_921,05/09/2003,70000
SITIO_GDE_921,10/09/2003,76000
SITIO_GDE_921,20/09/2003,71000
SITIO_GDE_921,29/09/2003,78000
SITIO_GDE_921,30/09/2003,
SITIO_GDE_921,01/10/2003,78000
SITIO_GDE_921,10/10/2003,70000
SITIO_GDE_921,16/10/2003,70000
SITIO_GDE_921,26/12/2003,72000
SITIO_GDE_921,27/12/2003,68000
SITIO_GDE_921,28/12/2003,67000
SITIO_GDE_921,06/01/2004,70000
SITIO_GDE_921,10/01/2004,70000
SITIO_GDE_921,12/01/2004,75000
SITIO_GDE_921,13/01/2004,77000
SITIO_GDE_921,15/01/2004,72000
SITIO_GDE_921,16/01/2004,75000
SITIO_GDE_921,22/01/2004,75000
SITIO_GDE_921,27/01/2004,68000
SITIO_GDE_921,28/01/2004,69000
SITIO_GDE_921,30/01/2004,68000
SITIO_GDE_921,02/02/2004,72000
SITIO_GDE_921,06/02/2004,72000
SITIO_GDE_921,09/02/2004,70000
SITIO_GDE_921,10/02/2004,65000
SITIO_GDE_921,16/02/2004,75000
SITIO_GDE_921,19/02/2004,70000
SITIO_GDE_921,23/02/2004,72000
SITIO_GDE_921,27/02/2004,74000
SITIO_GDE_921,01/03/2004,65000
SITIO_GDE_921,11/03/2004,52000
SITIO_GDE_921,15/03/2004,76000
SITIO_GDE_921,17/03/2004,75000
SITIO_GDE_921,23/03/2004,72000
SITIO_GDE_921,24/03/2004,75000
SITIO_GDE_921,29/03/2004,75000
SITIO_GDE_921,30/03/2004,79000
SITIO_GDE_921,06/04/2004,69000
SITIO_GDE_921,15/04/2004,71000
SITIO_GDE_921,19/04/2004,95000
SITIO_GDE_921,20/04/2004,98000
SITIO_GDE_921,23/04/2004,105000
SITIO_GDE_921,28/04/2004,101000
SITIO_GDE_921,15/05/2004,85000
SITIO_GDE_921,16/05/2004,83000
SITIO_GDE_921,29/05/2004,83000
SITIO_GDE_921,29/05/2004,83000
SITIO_GDE_921,31/05/2004,83000
SITIO_GDE_921,08/06/2004,83000
SITIO_GDE_921,10/06/2004,110000
SITIO_GDE_921,15/06/2004,112000
SITIO_GDE_921,22/06/2004,110000
SITIO_GDE_921,25/06/2004,74000
SITIO_GDE_921,29/06/2004,108000
SITIO_GDE_921,02/07/2004,78000
SITIO_GDE_921,06/07/2004,75000
SITIO_GDE_921,13/07/2004,77000
SITIO_GDE_921,15/07/2004,77000
SITIO_GDE_921,20/07/2004,79000
SITIO_GDE_921,21/07/2004,83000
SITIO_GDE_921,23/07/2004,84000
SITIO_GDE_921,27/07/2004,87000
SITIO_GDE_921,30/07/2004,86000
SITIO_GDE_921,05/08/2004,86000
SITIO_GDE_921,09/08/2004,119000
SITIO_GDE_921,23/02/2008,60000
SITIO_GDE_1001,04/04/1984,
SITIO_GDE_1001,29/10/1984,
SITIO_GDE_1001,30/10/1984,
SITIO_GDE_1001,06/11/1984,
SITIO_GDE_1001,16/11/1984,
SITIO_GDE_1001,26/11/1984,
SITIO_GDE_1001,06/12/1984,
SITIO_GDE_1001,10/12/1984,
SITIO_GDE_1001,17/12/1984,
SITIO_GDE_1001,28/12/1984,
SITIO_GDE_1001,09/01/1985,
SITIO_GDE_1001,16/01/1985,
SITIO_GDE_1001,22/01/1985,
SITIO_GDE_1001,06/02/1985,
SITIO_GDE_1001,11/02/1985,
SITIO_GDE_1001,19/02/1985,
SITIO_GDE_1001,28/02/1985,
SITIO_GDE_1001,04/03/1985,
SITIO_GDE_1001,12/03/1985,
SITIO_GDE_1001,26/03/1985,
SITIO_GDE_1001,02/04/1985,
SITIO_GDE_1001,15/04/1985,
SITIO_GDE_1001,22/04/1985,
SITIO_GDE_1001,29/04/1985,
SITIO_GDE_1001,07/05/1985,
SITIO_GDE_1001,14/05/1985,
SITIO_GDE_1001,29/05/1985,
SITIO_GDE_1001,03/06/1985,
SITIO_GDE_1001,10/06/1985,
SITIO_GDE_1001,10/07/1985,
SITIO_GDE_1001,11/07/1985,
SITIO_GDE_1001,15/07/1985,
SITIO_GDE_1001,23/07/1985,
SITIO_GDE_1001,29/07/1985,
SITIO_GDE_1001,05/08/1985,
SITIO_GDE_1001,14/08/1985,
SITIO_GDE_1001,16/08/1985,200000
SITIO_GDE_1001,19/08/1985,
SITIO_GDE_1001,20/08/1985,
SITIO_GDE_1001,21/08/1985,
SITIO_GDE_1001,27/08/1985,
SITIO_GDE_1001,04/09/1985,
SITIO_GDE_1001,10/09/1985,
SITIO_GDE_1001,27/09/1985,
SITIO_GDE_1001,05/10/1985,
SITIO_GDE_1001,12/10/1985,
SITIO_GDE_1001,14/10/1985,
SITIO_GDE_1001,22/10/1985,
SITIO_GDE_1001,29/10/1985,
SITIO_GDE_1001,06/11/1985,
SITIO_GDE_1001,11/11/1985,
SITIO_GDE_1001,21/11/1985,
SITIO_GDE_1001,29/11/1985,
SITIO_GDE_1001,03/12/1985,
SITIO_GDE_1001,12/12/1985,
SITIO_GDE_1001,17/12/1985,
SITIO_GDE_1001,28/12/1985,
SITIO_GDE_1001,01/01/1986,
SITIO_GDE_1001,07/02/1986,
SITIO_GDE_1001,18/02/1986,
SITIO_GDE_1001,04/03/1986,
SITIO_GDE_1001,12/03/1986,
SITIO_GDE_1001,24/03/1986,
SITIO_GDE_1001,07/04/1986,
SITIO_GDE_1001,22/04/1986,
SITIO_GDE_1001,25/04/1986,
SITIO_GDE_1001,30/04/1986,
SITIO_GDE_1001,09/05/1986,
SITIO_GDE_1001,16/05/1986,
SITIO_GDE_1001,20/05/1986,
SITIO_GDE_1001,25/05/1986,
SITIO_GDE_1001,03/06/1986,
SITIO_GDE_1001,09/06/1986,
SITIO_GDE_1001,18/06/1986,
SITIO_GDE_1001,24/06/1986,
SITIO_GDE_1001,30/06/1986,
SITIO_GDE_1001,07/07/1986,
SITIO_GDE_1001,16/07/1986,
SITIO_GDE_1001,21/07/1986,
SITIO_GDE_1001,29/07/1986,
SITIO_GDE_1001,05/08/1986,
SITIO_GDE_1001,14/08/1986,
SITIO_GDE_1001,19/08/1986,
SITIO_GDE_1001,27/08/1986,
SITIO_GDE_1001,01/09/1986,
SITIO_GDE_1001,09/09/1986,
SITIO_GDE_1001,17/09/1986,
SITIO_GDE_1001,29/09/1986,
SITIO_GDE_1001,06/10/1986,
SITIO_GDE_1001,10/10/1986,
SITIO_GDE_1001,20/10/1986,
SITIO_GDE_1001,04/11/1986,
SITIO_GDE_1001,11/11/1986,
SITIO_GDE_1001,17/11/1986,
SITIO_GDE_1001,25/11/1986,
SITIO_GDE_1001,03/12/1986,
SITIO_GDE_1001,09/12/1986,
SITIO_GDE_1001,16/12/1986,
SITIO_GDE_1001,23/12/1986,
SITIO_GDE_1001,30/12/1986,
SITIO_GDE_1001,06/01/1987,
SITIO_GDE_1001,12/01/1987,
SITIO_GDE_1001,19/01/1987,
SITIO_GDE_1001,28/01/1987,
SITIO_GDE_1001,03/02/1987,
SITIO_GDE_1001,10/02/1987,
SITIO_GDE_1001,19/02/1987,
